openedMonth,ticketType,contactType,regionName,deskName,serviceName,symptomName,ctr
1441152000000,INC,Self-service,Europe,servicedesk,Hardware,PC / Laptop Device Issue,3
1441152000000,INC,Self-service,Europe,servicedesk,Hardware,PC / Laptop Install,1
1441152000000,INC,Self-service,Europe,servicedesk,Hardware,PC / Laptop Peripherals,6
1441152000000,INC,Self-service,Europe,servicedesk,Hardware,Printer Device Issue,3
1441152000000,INC,Self-service,Europe,servicedesk,Hardware,Telephony Device Issue,1
1441152000000,INC,Self-service,Europe,servicedesk,Others,Status Check,1
1441152000000,INC,Self-service,Europe,servicedesk,Others,Status Check Incident,2
1441152000000,INC,Self-service,Europe,servicedesk,Others,Status Check Request,1
1441152000000,INC,Self-service,Europe,servicedesk,Services,Network All Other Issues,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,Active Directory - Update Information,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,AS400 - All Other Issues,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,AS400 - Password Reset,3
1441152000000,INC,Self-service,Europe,servicedesk,Software,Citrix – All other issues,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,Jabber - Troubleshoot,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,Lotus Notes - Database Access,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,MAAS360 - Enrollment,4
1441152000000,INC,Self-service,Europe,servicedesk,Software,MS Office - All Other Issues,2
1441152000000,INC,Self-service,Europe,servicedesk,Software,Novelis Specific Software - Access/Permi,7
1441152000000,INC,Self-service,Europe,servicedesk,Software,Novelis Specific Software - How To,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,Novelis Specific Software - Password Res,2
1441152000000,INC,Self-service,Europe,servicedesk,Software,Novelis Specific Software - Software Iss,36
1441152000000,INC,Self-service,Europe,servicedesk,Software,Novelis Specific Software - Software Req,7
1441152000000,INC,Self-service,Europe,servicedesk,Software,Novelis Specific Software - Upgrade,3
1441152000000,INC,Self-service,Europe,servicedesk,Software,Novelis Specific Software - User Adminis,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,Outlook - All Other Issues,3
1441152000000,INC,Self-service,Europe,servicedesk,Software,Outlook - Configuration,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,SAP - Account Unlock,2
1441152000000,INC,Self-service,Europe,servicedesk,Software,SAP - All other issues,7
1441152000000,INC,Self-service,Europe,servicedesk,Software,SAP - Password Reset (Others),9
1441152000000,INC,Self-service,Europe,servicedesk,Software,SAP - Password Reset (Prod),6
1441152000000,INC,Self-service,Europe,servicedesk,Software,Sharepoint - Troubleshoot,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,Software Request,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,Software Update,2
1441152000000,INC,Self-service,Europe,servicedesk,Software,VPN - Troubleshoot,1
1441152000000,INC,Self-service,Europe,servicedesk,Software,Webex - All Other Issues,2
1441152000000,INC,Self-service,Europe,servicedesk,Software,Webex - Troubleshoot,1
1441152000000,INC,Self-service,Europe,servicedesk,Blank,(blank),1
1441152000000,INC,Self-service,N.America,baseservices,Hardware,Printer Configuration,1
1441152000000,INC,Self-service,N.America,baseservices,Others,Service Request Creation,2
1441152000000,INC,Self-service,N.America,baseservices,Services,Configuration Issue,1
1441152000000,INC,Self-service,N.America,baseservices,Services,Network All Other Issues,1
1441152000000,INC,Self-service,N.America,baseservices,Services,Services How to,2
1441152000000,INC,Self-service,N.America,baseservices,Software,Active Directory - Profile Issue,3
1441152000000,INC,Self-service,N.America,baseservices,Software,Lotus Notes - Certificate Issue,1
1441152000000,INC,Self-service,N.America,baseservices,Software,Lotus Notes - Configuration,1
1441152000000,INC,Self-service,N.America,baseservices,Software,Lotus Notes - Database Access,1
1441152000000,INC,Self-service,N.America,baseservices,Software,Lotus Notes - Password Reset,1
1441152000000,INC,Self-service,N.America,baseservices,Software,MAAS360 - Troubleshoot,1
1441152000000,INC,Self-service,N.America,baseservices,Software,Novelis Specific Software - Access/Permi,2
1441152000000,INC,Self-service,N.America,baseservices,Software,Novelis Specific Software - Connection,1
1441152000000,INC,Self-service,N.America,baseservices,Software,Novelis Specific Software - Inquiry,1
1441152000000,INC,Self-service,N.America,baseservices,Software,Novelis Specific Software - Software Iss,7
1441152000000,INC,Self-service,N.America,baseservices,Software,Outlook - All Other Issues,7
1441152000000,INC,Self-service,N.America,baseservices,Software,Outlook - Configuration,2
1441152000000,INC,Self-service,N.America,baseservices,Software,Outlook - Profile issue,1
1441152000000,INC,Self-service,N.America,baseservices,Software,Software Install,9
1441152000000,INC,Self-service,N.America,baseservices,Software,Software Uninstall,2
1441152000000,INC,Self-service,N.America,baseservices,Software,VPN - Configuration,1
1441152000000,INC,Self-service,N.America,deskside,Hardware,Hardware How to,6
1441152000000,INC,Self-service,N.America,deskside,Hardware,Hardware Replacement,4
1441152000000,INC,Self-service,N.America,deskside,Hardware,Mobile Devices All Other Issues,1
1441152000000,INC,Self-service,N.America,deskside,Hardware,Mobile Devices Configuration,3
1441152000000,INC,Self-service,N.America,deskside,Hardware,Network Device Issue,1
1441152000000,INC,Self-service,N.America,deskside,Hardware,PC / Laptop Device Issue,14
1441152000000,INC,Self-service,N.America,deskside,Hardware,PC / Laptop How to,3
1441152000000,INC,Self-service,N.America,deskside,Hardware,PC / Laptop Install,4
1441152000000,INC,Self-service,N.America,deskside,Hardware,PC / Laptop Peripherals,15
1441152000000,INC,Self-service,N.America,deskside,Hardware,PC / Laptop Troubleshoot,18
1441152000000,INC,Self-service,N.America,deskside,Hardware,Printer Configuration,4
1441152000000,INC,Self-service,N.America,deskside,Hardware,Printer Device Issue,3
1441152000000,INC,Self-service,N.America,deskside,Hardware,Printer Install,5
1441152000000,INC,Self-service,N.America,deskside,Hardware,Printer Troubleshoot,7
1441152000000,INC,Self-service,N.America,deskside,Hardware,Telephony Device Issue,9
1441152000000,INC,Self-service,N.America,deskside,Others,Service Request Creation,3
1441152000000,INC,Self-service,N.America,deskside,Services,Configuration Issue,1
1441152000000,INC,Self-service,N.America,deskside,Services,Network All Other Issues,4
1441152000000,INC,Self-service,N.America,deskside,Services,Services How to,3
1441152000000,INC,Self-service,N.America,deskside,Software,Jabber - Certificate Issue,1
1441152000000,INC,Self-service,N.America,deskside,Software,Jabber - Configuration,1
1441152000000,INC,Self-service,N.America,deskside,Software,Lotus Notes - Configuration,5
1441152000000,INC,Self-service,N.America,deskside,Software,Lotus Notes- software issue,1
1441152000000,INC,Self-service,N.America,deskside,Software,MAAS360 - Enrollment,1
1441152000000,INC,Self-service,N.America,deskside,Software,MS Office - Install / Reinstall,1
1441152000000,INC,Self-service,N.America,deskside,Software,Network Issue,1
1441152000000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Access/Permi,10
1441152000000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Configuration,5
1441152000000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Connection,1
1441152000000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Data Issue,3
1441152000000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - How To,4
1441152000000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Software Iss,26
1441152000000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Software Req,1
1441152000000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Upgrade,2
1441152000000,INC,Self-service,N.America,deskside,Software,Outlook - Troubleshoot,1
1441152000000,INC,Self-service,N.America,deskside,Software,SAP - All other issues,3
1441152000000,INC,Self-service,N.America,deskside,Software,Software How to,3
1441152000000,INC,Self-service,N.America,deskside,Software,Software Install,11
1441152000000,INC,Self-service,N.America,deskside,Software,Software Update,3
1441152000000,INC,Self-service,N.America,deskside,Software,VPN - Install,1
1441152000000,INC,Self-service,N.America,deskside,Software,Webex - All Other Issues,2
1441152000000,INC,Self-service,N.America,deskside,Software,Webex - Configuration,2
1441152000000,INC,Self-service,N.America,deskside,Software,Webex - How to,1
1441152000000,INC,Self-service,N.America,deskside,Software,Windows - Add New Device,1
1441152000000,INC,Self-service,N.America,deskside,Software,Windows - All Other Issues,3
1441152000000,INC,Self-service,N.America,Others,Hardware,Mobile Devices All Other Issues,1
1441152000000,INC,Self-service,N.America,Others,Hardware,Mobile Devices Configuration,1
1441152000000,INC,Self-service,N.America,Others,Hardware,Network Device Issue,1
1441152000000,INC,Self-service,N.America,Others,Hardware,Novelis IT Asset Status Unknown,3
1441152000000,INC,Self-service,N.America,Others,Hardware,PC / Laptop Device Issue,1
1441152000000,INC,Self-service,N.America,Others,Hardware,PC / Laptop Peripherals,1
1441152000000,INC,Self-service,N.America,Others,Hardware,Printer Install,1
1441152000000,INC,Self-service,N.America,Others,Hardware,Printer Troubleshoot,2
1441152000000,INC,Self-service,N.America,Others,Hardware,Telephony Device Issue,9
1441152000000,INC,Self-service,N.America,Others,Others,Related Request,4
1441152000000,INC,Self-service,N.America,Others,Services,Configuration Issue,2
1441152000000,INC,Self-service,N.America,Others,Services,Network Service Disruption,1
1441152000000,INC,Self-service,N.America,Others,Services,Services How to,1
1441152000000,INC,Self-service,N.America,Others,Services,Telecoms All Other Issues,1
1441152000000,INC,Self-service,N.America,Others,Services,Telecoms configuration,1
1441152000000,INC,Self-service,N.America,Others,Services,Telecoms Install,1
1441152000000,INC,Self-service,N.America,Others,Services,Telecoms Voicemail,1
1441152000000,INC,Self-service,N.America,Others,Software,Active Directory - Account Disabled,1
1441152000000,INC,Self-service,N.America,Others,Software,Break Fix - Code,10
1441152000000,INC,Self-service,N.America,Others,Software,Break Fix - Configuration,6
1441152000000,INC,Self-service,N.America,Others,Software,Break Fix - Mapping,1
1441152000000,INC,Self-service,N.America,Others,Software,Break Fix - Master Data,8
1441152000000,INC,Self-service,N.America,Others,Software,Citrix – All other issues,1
1441152000000,INC,Self-service,N.America,Others,Software,Citrix - inquiry,1
1441152000000,INC,Self-service,N.America,Others,Software,Configuration Issue,1
1441152000000,INC,Self-service,N.America,Others,Software,Data Issue,1
1441152000000,INC,Self-service,N.America,Others,Software,Data Loss - Files / email / Apps,1
1441152000000,INC,Self-service,N.America,Others,Software,Functional Support - Functional analysis,13
1441152000000,INC,Self-service,N.America,Others,Software,Functional Support - New Configuration,2
1441152000000,INC,Self-service,N.America,Others,Software,HYPERCARE,1
1441152000000,INC,Self-service,N.America,Others,Software,Lotus Notes - Configuration,2
1441152000000,INC,Self-service,N.America,Others,Software,Lotus Notes - Database Access,7
1441152000000,INC,Self-service,N.America,Others,Software,Lotus Notes- software issue,3
1441152000000,INC,Self-service,N.America,Others,Software,Maximo,3
1441152000000,INC,Self-service,N.America,Others,Software,Minor Enhancement,5
1441152000000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Access/Permi,17
1441152000000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Configuration,3
1441152000000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Connection,2
1441152000000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Data Issue,22
1441152000000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - How To,1
1441152000000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Inquiry,1
1441152000000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Software Iss,29
1441152000000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Software Req,1
1441152000000,INC,Self-service,N.America,Others,Software,Office 365,1
1441152000000,INC,Self-service,N.America,Others,Software,Oracle - All Other Issues,3
1441152000000,INC,Self-service,N.America,Others,Software,Pending - User Confirmation,8
1441152000000,INC,Self-service,N.America,Others,Software,SAP - Account Unlock,2
1441152000000,INC,Self-service,N.America,Others,Software,SAP - All other issues,9
1441152000000,INC,Self-service,N.America,Others,Software,SAP - Password Reset (Others),3
1441152000000,INC,Self-service,N.America,Others,Software,SAP - Password Reset (Prod),6
1441152000000,INC,Self-service,N.America,Others,Software,Security - Authorization,27
1441152000000,INC,Self-service,N.America,Others,Software,service ,1
1441152000000,INC,Self-service,N.America,Others,Software,Service Now - All Other Issues,5
1441152000000,INC,Self-service,N.America,Others,Software,Service Now - Profile issue,2
1441152000000,INC,Self-service,N.America,Others,Software,Service Request,35
1441152000000,INC,Self-service,N.America,Others,Software,Service Request - User Training,5
1441152000000,INC,Self-service,N.America,Others,Software,Sharepoint - Access Request,7
1441152000000,INC,Self-service,N.America,Others,Software,Sharepoint - How to,5
1441152000000,INC,Self-service,N.America,Others,Software,Sharepoint - Troubleshoot,7
1441152000000,INC,Self-service,N.America,Others,Software,Software How to,3
1441152000000,INC,Self-service,N.America,Others,Software,Software Install,2
1441152000000,INC,Self-service,N.America,Others,Software,Software Request,1
1441152000000,INC,Self-service,N.America,Others,Software,Technical Support - Technical analysis,48
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,Hardware How to,1
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,Mobile Devices All Other Issues,2
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,Mobile Devices Configuration,2
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,Mobile Devices Replacement,1
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,PC / Laptop Device Issue,1
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,PC / Laptop Peripherals,2
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,PC / Laptop Troubleshoot,2
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,Printer Device Issue,1
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,Printer Install,1
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,Printer Troubleshoot,1
1441152000000,INC,Self-service,N.America,servicedesk,Hardware,Telephony Device Issue,3
1441152000000,INC,Self-service,N.America,servicedesk,Others,Non IT Questions,12
1441152000000,INC,Self-service,N.America,servicedesk,Others,Service Request Creation,37
1441152000000,INC,Self-service,N.America,servicedesk,Others,Status Check,2
1441152000000,INC,Self-service,N.America,servicedesk,Others,Status Check Request,1
1441152000000,INC,Self-service,N.America,servicedesk,Services,Services How to,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Active Directory - Profile Issue,2
1441152000000,INC,Self-service,N.America,servicedesk,Software,Citrix – All other issues,4
1441152000000,INC,Self-service,N.America,servicedesk,Software,ESS - Submit Request,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Lotus Notes - Certificate Issue,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Lotus Notes - Configuration,3
1441152000000,INC,Self-service,N.America,servicedesk,Software,Lotus Notes - Database Access,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,MAAS360 - Configuration,2
1441152000000,INC,Self-service,N.America,servicedesk,Software,MAAS360 - Enrollment,2
1441152000000,INC,Self-service,N.America,servicedesk,Software,MAAS360 - Troubleshoot,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Access/Permi,14
1441152000000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Configuration,3
1441152000000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Data Issue,2
1441152000000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - How To,2
1441152000000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Password Res,3
1441152000000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Software Iss,21
1441152000000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Upgrade,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Outlook - All Other Issues,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Outlook - Configuration,4
1441152000000,INC,Self-service,N.America,servicedesk,Software,Outlook - Profile issue,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Outlook - Troubleshoot,2
1441152000000,INC,Self-service,N.America,servicedesk,Software,SAP - All other issues,9
1441152000000,INC,Self-service,N.America,servicedesk,Software,SAP - Password Reset (Others),1
1441152000000,INC,Self-service,N.America,servicedesk,Software,SAP - Password Reset (Prod),3
1441152000000,INC,Self-service,N.America,servicedesk,Software,Service Now - Data Issue,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Service Now - How to,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Software How to,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Software Install,8
1441152000000,INC,Self-service,N.America,servicedesk,Software,Software Update,5
1441152000000,INC,Self-service,N.America,servicedesk,Software,TSW,5
1441152000000,INC,Self-service,N.America,servicedesk,Software,VPN - Add Credentials,2
1441152000000,INC,Self-service,N.America,servicedesk,Software,VPN - Troubleshoot,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Webex - All Other Issues,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Webex - Configuration,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Webex - How to,1
1441152000000,INC,Self-service,N.America,servicedesk,Software,Webex - Troubleshoot,1
1441152000000,INC,Self-service,Others,servicedesk,Others,Service Request Creation,1
1441152000000,INC,Self-service,S.America,baseservices,Services,Telecoms All Other Issues,1
1441152000000,INC,Self-service,S.America,baseservices,Software,Outlook - All Other Issues,1
1441152000000,INC,Self-service,S.America,deskside,Hardware,Hardware Replacement,1
1441152000000,INC,Self-service,S.America,deskside,Hardware,PC / Laptop Device Issue,6
1441152000000,INC,Self-service,S.America,deskside,Hardware,PC / Laptop How to,2
1441152000000,INC,Self-service,S.America,deskside,Hardware,PC / Laptop Install,1
1441152000000,INC,Self-service,S.America,deskside,Hardware,PC / Laptop Peripherals,5
1441152000000,INC,Self-service,S.America,deskside,Hardware,Printer Configuration,1
1441152000000,INC,Self-service,S.America,deskside,Hardware,Printer Device Issue,2
1441152000000,INC,Self-service,S.America,deskside,Hardware,Printer Replace Toner,10
1441152000000,INC,Self-service,S.America,deskside,Services,Network All Other Issues,1
1441152000000,INC,Self-service,S.America,deskside,Services,Telecoms All Other Issues,2
1441152000000,INC,Self-service,S.America,deskside,Software,Active Directory - Update Information,2
1441152000000,INC,Self-service,S.America,deskside,Software,Novelis Specific Software - Access/Permi,2
1441152000000,INC,Self-service,S.America,deskside,Software,Novelis Specific Software - Data Issue,1
1441152000000,INC,Self-service,S.America,deskside,Software,Novelis Specific Software - Software Iss,1
1441152000000,INC,Self-service,S.America,deskside,Software,Outlook - All Other Issues,1
1441152000000,INC,Self-service,S.America,deskside,Software,Software Install,2
1441152000000,INC,Self-service,S.America,deskside,Software,Webex - All Other Issues,1
1441152000000,INC,Self-service,S.America,deskside,Software,Windows - All Other Issues,6
1441152000000,INC,Self-service,S.America,deskside,Software,Windows Configuration,4
1441152000000,INC,Self-service,S.America,Others,Hardware,PC / Laptop Peripherals,2
1441152000000,INC,Self-service,S.America,Others,Others,Non IT Questions,7
1441152000000,INC,Self-service,S.America,Others,Services,Network All Other Issues,3
1441152000000,INC,Self-service,S.America,Others,Services,Network Configuration,2
1441152000000,INC,Self-service,S.America,Others,Services,Services How to,1
1441152000000,INC,Self-service,S.America,Others,Services,Telecoms All Other Issues,4
1441152000000,INC,Self-service,S.America,Others,Software,Active Directory - Password Reset,1
1441152000000,INC,Self-service,S.America,Others,Software,Active Directory - Profile Issue,1
1441152000000,INC,Self-service,S.America,Others,Software,Active Directory - Update Information,3
1441152000000,INC,Self-service,S.America,Others,Software,Citrix – All other issues,2
1441152000000,INC,Self-service,S.America,Others,Software,Novelis Specific Software - Access/Permi,3
1441152000000,INC,Self-service,S.America,Others,Software,Novelis Specific Software - Configuration,1
1441152000000,INC,Self-service,S.America,Others,Software,Novelis Specific Software - Data Issue,24
1441152000000,INC,Self-service,S.America,Others,Software,Novelis Specific Software - Software Iss,11
1441152000000,INC,Self-service,S.America,Others,Software,Novelis Specific Software - Software Req,1
1441152000000,INC,Self-service,S.America,Others,Software,Oracle - All Other Issues,28
1441152000000,INC,Self-service,S.America,Others,Software,Outlook - All Other Issues,1
1441152000000,INC,Self-service,S.America,Others,Software,Poornata,1
1441152000000,INC,Self-service,S.America,Others,Software,Service Now - All Other Issues,1
1441152000000,INC,Self-service,S.America,Others,Software,Service Request,1
1441152000000,INC,Self-service,S.America,Others,Software,Sharepoint - Access Request,2
1441152000000,INC,Self-service,S.America,Others,Software,Software How to,1
1441152000000,INC,Self-service,S.America,servicedesk,Hardware,Printer Configuration,1
1441152000000,INC,Self-service,S.America,servicedesk,Others,Non IT Questions,3
1441152000000,INC,Self-service,S.America,servicedesk,Others,Status Check Incident,1
1441152000000,INC,Self-service,S.America,servicedesk,Services,Network All Other Issues,1
1441152000000,INC,Self-service,S.America,servicedesk,Services,Network Configuration,5
1441152000000,INC,Self-service,S.America,servicedesk,Software,Jabber - Configuration,11
1441152000000,INC,Self-service,S.America,servicedesk,Software,MAAS360 - All Other Issues,1
1441152000000,INC,Self-service,S.America,servicedesk,Software,MAAS360 - Configuration,1
1441152000000,INC,Self-service,S.America,servicedesk,Software,MAAS360 - Enrollment,2
1441152000000,INC,Self-service,S.America,servicedesk,Software,Novelis Specific Software - Data Issue,2
1441152000000,INC,Self-service,S.America,servicedesk,Software,Novelis Specific Software - How To,10
1441152000000,INC,Self-service,S.America,servicedesk,Software,Novelis Specific Software - Software Iss,1
1441152000000,INC,Self-service,S.America,servicedesk,Software,Oracle - All Other Issues,5
1441152000000,INC,Self-service,S.America,servicedesk,Software,Oracle - How to,1
1441152000000,INC,Self-service,S.America,servicedesk,Software,Outlook - Configuration,1
1441152000000,INC,Self-service,S.America,servicedesk,Software,Software How to,1
1441152000000,INC,Self-service,S.America,servicedesk,Software,Software Request,1
1441152000000,INC,Self-service,S.America,servicedesk,Software,VPN - Configuration,5
1441152000000,INC,Self-service,S.America,servicedesk,Software,Windows - All Other Issues,1
1441152000000,INC,Self-service,S.America,servicedesk,Software,Windows Configuration,5
1441152000000,INC,Self-service,S.America,servicedesk,Blank,(blank),1
1441152000000,INC,Walk-in,Asia,deskside,Hardware,Hardware How to,7
1441152000000,INC,Walk-in,Asia,deskside,Hardware,Hardware Replacement,1
1441152000000,INC,Walk-in,Asia,deskside,Hardware,Mobile Devices Configuration,2
1441152000000,INC,Walk-in,Asia,deskside,Hardware,Mobile Devices Replacement,1
1441152000000,INC,Walk-in,Asia,deskside,Hardware,PC / Laptop Device Issue,1
1441152000000,INC,Walk-in,Asia,deskside,Hardware,PC / Laptop Peripherals,2
1441152000000,INC,Walk-in,Asia,deskside,Hardware,Printer Configuration,5
1441152000000,INC,Walk-in,Asia,deskside,Hardware,Printer Replace Toner,3
1441152000000,INC,Walk-in,Asia,deskside,Hardware,Printer Troubleshoot,1
1441152000000,INC,Walk-in,Asia,deskside,Hardware,Telephony Device Issue,3
1441152000000,INC,Walk-in,Asia,deskside,Services,Network Configuration,1
1441152000000,INC,Walk-in,Asia,deskside,Services,Services How to,6
1441152000000,INC,Walk-in,Asia,deskside,Software,Active Directory - Account Disabled,1
1441152000000,INC,Walk-in,Asia,deskside,Software,Lotus Notes - Configuration,1
1441152000000,INC,Walk-in,Asia,deskside,Software,MAAS360 - Install,1
1441152000000,INC,Walk-in,Asia,deskside,Software,Mass360 - Device on quarantine,3
1441152000000,INC,Walk-in,Asia,deskside,Software,MS Internet Explorer - Content Blocked,2
1441152000000,INC,Walk-in,Asia,deskside,Software,Novelis Specific Software - Configuration,1
1441152000000,INC,Walk-in,Asia,deskside,Software,Novelis Specific Software - Connection,6
1441152000000,INC,Walk-in,Asia,deskside,Software,Novelis Specific Software - Data Issue,1
1441152000000,INC,Walk-in,Asia,deskside,Software,Novelis Specific Software - How To,1
1441152000000,INC,Walk-in,Asia,deskside,Software,Novelis Specific Software - Software Iss,1
1441152000000,INC,Walk-in,Asia,deskside,Software,Novelis Specific Software - Software Req,1
1441152000000,INC,Walk-in,Asia,deskside,Software,Novelis Specific Software - Upgrade,10
1441152000000,INC,Walk-in,Asia,deskside,Software,Outlook - Configuration,1
1441152000000,INC,Walk-in,Asia,deskside,Software,Outlook - Troubleshoot,2
1441152000000,INC,Walk-in,Asia,deskside,Software,Software How to,1
1441152000000,INC,Walk-in,Asia,deskside,Software,Software Install,3
1441152000000,INC,Walk-in,Asia,deskside,Software,Virus/Malware - AV Software Out of Date,1
1441152000000,INC,Walk-in,Asia,deskside,Software,VPN - Troubleshoot,2
1441152000000,INC,Walk-in,Asia,deskside,Software,Webex - All Other Issues,1
1441152000000,INC,Walk-in,Asia,deskside,Software,Webex - Troubleshoot,3
1441152000000,INC,Walk-in,Asia,deskside,Software,Windows - All Other Issues,2
1441152000000,INC,Walk-in,Asia,deskside,Software,Windows Troubleshoot,10
1441152000000,INC,Walk-in,Asia,servicedesk,Hardware,PC / Laptop Peripherals,1
1441152000000,INC,Walk-in,Asia,servicedesk,Software,Outlook - All Other Issues,1
1441152000000,INC,Walk-in,Europe,baseservices,Software,MS Office - Troubleshoot,1
1441152000000,INC,Walk-in,Europe,deskside,Hardware,Network Device Issue,1
1441152000000,INC,Walk-in,Europe,deskside,Hardware,Printer Troubleshoot,2
1441152000000,INC,Walk-in,Europe,deskside,Hardware,Projector Issue,1
1441152000000,INC,Walk-in,Europe,deskside,Services,Network All Other Issues,1
1441152000000,INC,Walk-in,N.America,deskside,Hardware,Printer Device Issue,2
1441152000000,INC,Walk-in,N.America,deskside,Others,Non IT Questions,1
1441152000000,INC,Walk-in,N.America,deskside,Software,Technical Support - Technical analysis,1
1441152000000,INC,Walk-in,N.America,deskside,Software,Windows - All Other Issues,1
1441152000000,INC,Walk-in,N.America,Others,Software,Functional Support - New Configuration,2
1441152000000,INC,Walk-in,Others,deskside,Hardware,Telephony Device Issue,2
1441152000000,INC,Walk-in,S.America,baseservices,Hardware,Telephony Device Issue,2
1441152000000,INC,Walk-in,S.America,deskside,Hardware,Hardware Replacement,8
1441152000000,INC,Walk-in,S.America,deskside,Hardware,Mobile Devices Device Issue,1
1441152000000,INC,Walk-in,S.America,deskside,Hardware,Network Device Issue,1
1441152000000,INC,Walk-in,S.America,deskside,Hardware,PC / Laptop Device Issue,10
1441152000000,INC,Walk-in,S.America,deskside,Hardware,PC / Laptop Install,5
1441152000000,INC,Walk-in,S.America,deskside,Hardware,PC / Laptop Peripherals,4
1441152000000,INC,Walk-in,S.America,deskside,Hardware,PC / Laptop Troubleshoot,4
1441152000000,INC,Walk-in,S.America,deskside,Hardware,Printer Device Issue,1
1441152000000,INC,Walk-in,S.America,deskside,Hardware,Printer Replace Toner,1
1441152000000,INC,Walk-in,S.America,deskside,Hardware,Printer Troubleshoot,1
1441152000000,INC,Walk-in,S.America,deskside,Services,Network Configuration,1
1441152000000,INC,Walk-in,S.America,deskside,Services,Telecoms All Other Issues,3
1441152000000,INC,Walk-in,S.America,deskside,Software,Citrix – All other issues,1
1441152000000,INC,Walk-in,S.America,deskside,Software,MS Office - All Other Issues,1
1441152000000,INC,Walk-in,S.America,deskside,Software,MS Office - Install / Reinstall,1
1441152000000,INC,Walk-in,S.America,deskside,Software,Novelis Specific Software - Access/Permi,1
1441152000000,INC,Walk-in,S.America,deskside,Software,Novelis Specific Software - Configuration,1
1441152000000,INC,Walk-in,S.America,deskside,Software,Novelis Specific Software - Connection,1
1441152000000,INC,Walk-in,S.America,deskside,Software,Novelis Specific Software - Software Req,1
1441152000000,INC,Walk-in,S.America,deskside,Software,Office 365,1
1441152000000,INC,Walk-in,S.America,deskside,Software,VPN - Add Credentials,1
1441152000000,INC,Walk-in,S.America,deskside,Software,Webex - How to,1
1441152000000,INC,Walk-in,S.America,deskside,Software,Windows Configuration,1
1441152000000,INC,Walk-in,S.America,Others,Software,Oracle - All Other Issues,1
1441152000000,TASK,Phone,Asia,baseservices,Catalog,Active Directory Service Account Request,1
1441152000000,TASK,Phone,Asia,baseservices,Catalog,Active Directory User Account Request,1
1441152000000,TASK,Phone,Asia,baseservices,Catalog,Add User to Active Directory,17
